id,address,address_type,street,street_type,street_dir,x,y,report_date,time_start,time_end,crime_type_id,arrested,l1_code
3347,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-01-09 00:00:00.000000,2100,2100,1,TRUE,
3348,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-04-15 00:00:00.000000,1340,1340,1,FALSE,All Other
3349,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-05-31 00:00:00.000000,2245,2250,5,TRUE,
3350,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-02-01 00:00:00.000000,1019,1230,1,FALSE,All Other
3351,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-07-04 00:00:00.000000,1140,1140,5,FALSE,
3352,900 BELLEVUE AVE,StreetAddress,BELLEVUE,AVE, ,931467.564,1105453.481,2022-06-25 00:00:00.000000,730,730,5,FALSE,
3353,800 WOLF ST,StreetAddress,WOLF,ST, ,933339.3365,1121398.028,2022-06-25 00:00:00.000000,2035,2037,4,FALSE,Motor Vehicle
3354,900 BALLANTYNE RD,StreetAddress,BALLANTYNE,RD, ,935179.6094,1097005.267,2022-06-14 00:00:00.000000,1700,1900,3,FALSE,From Building
3355,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-05-05 00:00:00.000000,900,900,1,FALSE,Of MV Parts/Accessories
3356,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-03-17 00:00:00.000000,1100,1100,1,FALSE,All Other
3357,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-02-03 00:00:00.000000,1700,1700,5,FALSE,
3358,800 POND ST,StreetAddress,POND,ST, ,936298.0348,1118660.805,2022-04-30 00:00:00.000000,1640,1640,5,FALSE,
3359,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-05-18 00:00:00.000000,800,830,2,TRUE,Motor Vehicle
3360,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-08-08 00:00:00.000000,38,48,5,FALSE,
3361,900 CALEB AVE,StreetAddress,CALEB,AVE, ,948242.6721,1115317.914,2022-04-24 00:00:00.000000,330,530,1,FALSE,From Motor Vehicle
3362,800 S STATE ST,StreetAddress,STATE,ST, ,936691.2864,1109492.788,2022-04-17 00:00:00.000000,1745,2235,2,FALSE,From Motor Vehicle
3363,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-04-21 00:00:00.000000,1800,1800,5,FALSE,
3364,900 CANNON ST,StreetAddress,CANNON,ST, ,937354.2419,1099798.272,2022-07-08 00:00:00.000000,428,430,5,TRUE,
3365,900 CALEB AVE,StreetAddress,CALEB,AVE, ,948242.6721,1115317.914,2022-03-20 00:00:00.000000,48,524,3,FALSE,From Building
3366,900 CARBON ST,StreetAddress,CARBON,ST, ,934038.3805,1118785.056,2022-07-25 00:00:00.000000,315,315,3,FALSE,From Building
3367,900 COMSTOCK AVE,StreetAddress,COMSTOCK,AVE, ,941508.0593,1105760.308,2022-05-16 00:00:00.000000,403,403,1,FALSE,All Other
3368,900 CARBON ST,StreetAddress,CARBON,ST, ,934038.3805,1118785.056,2022-03-03 00:00:00.000000,1430,1620,1,FALSE,All Other
3369,900 CARBON ST,StreetAddress,CARBON,ST, ,934038.3805,1118785.056,2022-03-04 00:00:00.000000,1200,1200,1,FALSE,All Other
3370,900 COMSTOCK AVE,StreetAddress,COMSTOCK,AVE, ,941508.0593,1105760.308,2022-01-09 00:00:00.000000,1150,50,2,FALSE,Motor Vehicle
3371,900 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937634.2221,1116302.928,2022-03-19 00:00:00.000000,150,150,5,FALSE,
3372,900 EMERSON AVE,StreetAddress,EMERSON,AVE, ,924570.5092,1114592.5,2022-07-23 00:00:00.000000,2345,2345,3,FALSE,From Building
3373,900 E GENESEE ST,StreetAddress,GENESEE,ST, ,939333.5117,1110477.265,2022-03-09 00:00:00.000000,1925,500,1,FALSE,
3374,900 E GENESEE ST,StreetAddress,GENESEE,ST, ,939333.5117,1110477.265,2022-05-17 00:00:00.000000,1715,1735,1,FALSE,From Motor Vehicle
3375,900 E COLVIN ST,StreetAddress,COLVIN,ST, ,940517.138,1102725.58,2022-03-27 00:00:00.000000,530,1610,1,FALSE,All Other
3376,900 EMERSON AVE,StreetAddress,EMERSON,AVE, ,924570.5092,1114592.5,2022-01-03 00:00:00.000000,1520,1520,1,FALSE,From Building
3377,900 EMERSON AVE,StreetAddress,EMERSON,AVE, ,924570.5092,1114592.5,2022-01-12 00:00:00.000000,0,0,1,FALSE,All Other
3378,900 EMERSON AVE,StreetAddress,EMERSON,AVE, ,924570.5092,1114592.5,2022-07-23 00:00:00.000000,2313,2313,5,FALSE,
3379,,,,, ,0,0,2022-04-25 00:00:00.000000,1230,1230,5,FALSE,
3380,900 EUCLID AVE,StreetAddress,EUCLID,AVE, ,944383.5757,1106808.232,2022-06-22 00:00:00.000000,2355,53,3,FALSE,From Building
3381,900 GLENWOOD AVE,StreetAddress,GLENWOOD,AVE, ,929674.2907,1100447.693,2022-06-16 00:00:00.000000,1059,1103,1,FALSE,All Other
3382,900 E GENESEE ST,StreetAddress,GENESEE,ST, ,939333.5117,1110477.265,2022-04-27 00:00:00.000000,1515,1515,1,FALSE,All Other
3383,900 HIGHLAND ST,StreetAddress,HIGHLAND,ST, ,938279.1495,1116757.128,2022-07-10 00:00:00.000000,2115,2115,3,FALSE,
3384,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-07-22 00:00:00.000000,330,815,1,FALSE,Of MV Parts/Accessories
3385,900 HIAWATHA BLVD E,StreetAddress,HIAWATHA,BLVD,E,933363.1378,1122408.306,2022-03-09 00:00:00.000000,3,3,3,FALSE,From Building
3386,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-07-23 00:00:00.000000,2201,2201,1,FALSE,
3387,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-07-24 00:00:00.000000,718,718,5,TRUE,
3388,900 HIAWATHA BLVD E,StreetAddress,HIAWATHA,BLVD,E,933363.1378,1122408.306,2022-08-01 00:00:00.000000,617,617,3,FALSE,From Building
3389,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-04-11 00:00:00.000000,343,343,1,TRUE,From Motor Vehicle
3390,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-07-17 00:00:00.000000,100,100,5,FALSE,
3391,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-02-24 00:00:00.000000,2248,2248,5,TRUE,
3392,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-08-03 00:00:00.000000,1400,1800,5,TRUE,
3393,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-02-05 00:00:00.000000,1850,1851,5,TRUE,
3394,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-05-25 00:00:00.000000,1450,1509,5,TRUE,
3395,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-06-21 00:00:00.000000,620,620,1,TRUE,
3396,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-06-24 00:00:00.000000,0,700,1,FALSE,
3397,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-06-27 00:00:00.000000,2100,2100,3,FALSE,From Building
3398,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-02-22 00:00:00.000000,728,728,1,FALSE,From Mailbox
3399,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-06-24 00:00:00.000000,2300,100,1,FALSE,From Motor Vehicle
3400,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-03-15 00:00:00.000000,2045,426,2,FALSE,
3401,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-03-05 00:00:00.000000,1551,1551,5,TRUE,
3402,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-07-29 00:00:00.000000,131,131,4,TRUE,From Building
3403,900 JAMES ST,StreetAddress,JAMES,ST, ,939085.907,1114227.403,2022-02-14 00:00:00.000000,1000,1000,1,FALSE,All Other
3404,900 MIDLAND AVE,StreetAddress,MIDLAND,AVE, ,935151.6289,1104464.096,2022-01-22 00:00:00.000000,1820,1820,2,FALSE,Motor Vehicle
3405,900 MADISON ST,StreetAddress,MADISON,ST, ,940242.8954,1109893.612,2022-02-24 00:00:00.000000,230,530,3,FALSE,
3406,900 N ALVORD ST,StreetAddress,ALVORD,ST, ,934024.4488,1117705.76,2022-06-06 00:00:00.000000,1300,1300,5,TRUE,
3407,900 N CLINTON ST,StreetAddress,CLINTON,ST, ,933273.6827,1116366.983,2022-07-18 00:00:00.000000,600,601,1,FALSE,Of MV Parts/Accessories
3408,900 N TOWNSEND ST,StreetAddress,TOWNSEND,ST, ,935769.3966,1115209.238,2022-05-06 00:00:00.000000,1520,1530,1,FALSE,All Other
3409,900 PARK AVE,StreetAddress,PARK,AVE, ,928983.3826,1112394.096,2022-04-16 00:00:00.000000,453,453,3,FALSE,From Building
3410,900 N SALINA ST,StreetAddress,SALINA,ST, ,934663.2546,1116345.042,2022-05-25 00:00:00.000000,1541,1541,1,FALSE,Of MV Parts/Accessories
3411,900 PARK AVE,StreetAddress,PARK,AVE, ,928983.3826,1112394.096,2022-06-06 00:00:00.000000,340,342,3,FALSE,From Building
3412,900 PARK ST,StreetAddress,PARK,ST, ,936741.8711,1116794.663,2022-01-31 00:00:00.000000,600,1730,2,FALSE,Motor Vehicle
3413,900 N STATE ST,StreetAddress,STATE,ST, ,935101.6186,1114817.993,2022-07-05 00:00:00.000000,1400,1400,3,FALSE,From Building
3414,900 N TOWNSEND ST,StreetAddress,TOWNSEND,ST, ,935769.3966,1115209.238,2022-07-21 00:00:00.000000,2000,2021,5,TRUE,
3415,900 PARK ST,StreetAddress,PARK,ST, ,936741.8711,1116794.663,2022-05-19 00:00:00.000000,1600,1600,3,FALSE,
3416,900 PARK ST,StreetAddress,PARK,ST, ,936741.8711,1116794.663,2022-03-02 00:00:00.000000,630,730,3,FALSE,From Building
3417,900 PARK ST,StreetAddress,PARK,ST, ,936741.8711,1116794.663,2022-02-13 00:00:00.000000,1200,1151,3,FALSE,
3418,900 POND ST,StreetAddress,POND,ST, ,936466.0225,1118963.42,2022-07-10 00:00:00.000000,1800,1200,3,FALSE,All Other
3419,900 POND ST,StreetAddress,POND,ST, ,936466.0225,1118963.42,2022-02-01 00:00:00.000000,2100,1200,1,FALSE,All Other
3420,900 S MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937643.1043,1108940.39,2022-08-12 00:00:00.000000,1606,1606,5,FALSE,
3421,900 S MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937643.1043,1108940.39,2022-06-10 00:00:00.000000,1745,1757,1,FALSE,From Motor Vehicle
3422,900 FIRST NORTH ST,StreetAddress,FIRST NORTH,ST, ,935645.8094,1119029.415,2022-02-02 00:00:00.000000,1840,1840,5,FALSE,
3423,900 SPENCER ST,StreetAddress,SPENCER,ST, ,929696.5739,1114265.022,2022-07-19 00:00:00.000000,400,405,2,FALSE,Motor Vehicle
3424,900 S SALINA ST,StreetAddress,SALINA,ST, ,935988.015,1107613.366,2022-02-08 00:00:00.000000,102,102,3,FALSE,
3425,900 S GEDDES ST,StreetAddress,GEDDES,ST, ,929953.0653,1107584.574,2022-07-30 00:00:00.000000,200,200,5,FALSE,
3426,900 SPENCER ST,StreetAddress,SPENCER,ST, ,929696.5739,1114265.022,2022-06-09 00:00:00.000000,843,843,1,FALSE,From Motor Vehicle
3427,900 SUNNYCREST RD,StreetAddress,SUNNYCREST,RD, ,948190.8971,1115971.698,2022-04-09 00:00:00.000000,1548,1548,2,FALSE,Motor Vehicle
3428,900 W BELDEN AVE,StreetAddress,BELDEN,AVE, ,931727.7124,1113378.244,2022-02-22 00:00:00.000000,201,201,5,TRUE,
3429,900 W GENESEE ST,StreetAddress,GENESEE,ST, ,931268.542,1112900.569,2022-06-06 00:00:00.000000,2356,2356,3,FALSE,
3430,900 W GENESEE ST,StreetAddress,GENESEE,ST, ,931268.542,1112900.569,2022-04-08 00:00:00.000000,1800,700,1,FALSE,Of MV Parts/Accessories
3431,900 W GENESEE ST,StreetAddress,GENESEE,ST, ,931268.542,1112900.569,2022-07-01 00:00:00.000000,900,900,2,TRUE,Motor Vehicle
3432,900 S SALINA ST,StreetAddress,SALINA,ST, ,935988.015,1107613.366,2022-02-27 00:00:00.000000,1134,1134,2,FALSE,Motor Vehicle
3433,900 WALNUT AVE,StreetAddress,WALNUT,AVE, ,940783.9101,1108533.827,2022-05-14 00:00:00.000000,2030,46,1,FALSE,From Motor Vehicle
3434,900 W GENESEE ST,StreetAddress,GENESEE,ST, ,931268.542,1112900.569,2022-01-04 00:00:00.000000,726,726,2,FALSE,Motor Vehicle
3435,900 WESTCOTT ST,StreetAddress,WESTCOTT,ST, ,944376.8894,1106330.277,2022-05-18 00:00:00.000000,2200,155,3,FALSE,From Building
3436,900 WESTCOTT ST,StreetAddress,WESTCOTT,ST, ,944376.8894,1106330.277,2022-05-20 00:00:00.000000,1016,1016,3,FALSE,
3437,900 WILLIS AVE,StreetAddress,WILLIS,AVE, ,924359.9235,1113243.326,2022-02-12 00:00:00.000000,2219,2219,2,TRUE,Motor Vehicle
3438,900 WILLIS AVE,StreetAddress,WILLIS,AVE, ,924359.9235,1113243.326,2022-08-01 00:00:00.000000,1715,1715,1,FALSE,From Building
3439,900 PARK ST,StreetAddress,PARK,ST, ,936741.8711,1116794.663,2022-05-07 00:00:00.000000,1651,1651,5,FALSE,
3440,900 WILLIS AVE,StreetAddress,WILLIS,AVE, ,924359.9235,1113243.326,2022-07-24 00:00:00.000000,724,1225,2,TRUE,Motor Vehicle
3441,900 W GENESEE ST,StreetAddress,GENESEE,ST, ,931268.542,1112900.569,2022-05-31 00:00:00.000000,2347,2347,3,FALSE,
